weight logl m200 c200 mdstar mdbul mdgas rdstar rdbul rdgas
0.000000000000000000e+00 -9.999999999999999775e+37 9.848059040050376467e-01 2.132038397959139520e-01 3.528964253128086259e-02 7.453268343292588360e-01 2.523885612624272579e-01 9.613891475056861591e-01 3.053802007043292521e-01 3.544582212760309936e-01
0.000000000000000000e+00 -9.999999999999999775e+37 8.992578353253950496e-01 9.307892207503812854e-01 5.305573503328516738e-01 4.167867747904948628e-01 8.053123187165240893e-01 3.601770581597606435e-01 2.379446831587336275e-01 5.998411434205326298e-01
0.000000000000000000e+00 -9.999999999999999775e+37 8.407447759493155148e-01 3.389814128429097240e-01 3.251818580767001921e-01 9.826776161521383335e-01 2.226256268505373281e-01 6.248485458267071246e-01 1.265923852796632110e-01 3.901640092201319465e-02
0.000000000000000000e+00 -9.999999999999999775e+37 5.799973806147715738e-01 3.561919475083463738e-02 4.380544501575678318e-02 5.146579036999449075e-01 9.506486024303484328e-02 8.426709366312877814e-01 3.107448349996095871e-01 5.926725309440054046e-01
0.000000000000000000e+00 -9.999999999999999775e+37 6.267411080160247838e-01 2.300044361405771953e-01 2.568784762875651051e-01 9.665461302508584485e-01 4.124763436079860179e-01 9.372969103220573084e-01 4.907345604483397405e-01 4.844447699957139530e-01
0.000000000000000000e+00 -9.999999999999999775e+37 2.257720866620197553e-01 6.672969512912256818e-01 7.374421146342284850e-01 8.730516696081036532e-01 9.163511569887553554e-01 2.750100917002343826e-01 7.834759611235512233e-01 7.236013648728494285e-01
0.000000000000000000e+00 -9.999999999999999775e+37 1.803254721280489470e-01 5.004102684459693640e-01 5.408984244724102108e-01 3.437431563152948399e-02 9.856320329564475236e-01 5.660248407827053185e-01 8.022470375775757612e-01 9.646108800480240886e-01
0.000000000000000000e+00 -9.999999999999999775e+37 5.197425375982100970e-02 4.167144112886920215e-01 8.336122616106139693e-01 8.636399367812715999e-01 6.469717494347827502e-01 6.100051921382020348e-01 1.230725919111818056e-01 4.129809041488341492e-02
0.000000000000000000e+00 -9.999999999999999775e+37 2.314444923707085211e-01 4.624839616885851878e-01 1.801367805367036778e-01 6.291850426864219470e-01 6.126182378731670486e-02 9.034688284178743478e-01 1.216998396613894196e-01 2.863248463999553683e-01
0.000000000000000000e+00 -9.999999999999999775e+37 6.170922233687989866e-01 7.595053547207065714e-01 3.787245861359033183e-01 4.490495187255538756e-01 8.580540895278765401e-01 7.304667303267339262e-01 5.997888020856777525e-01 3.675296072347490339e-01
0.000000000000000000e+00 -9.999999999999999775e+37 3.266038696153528154e-01 6.911803811078131021e-01 1.930236724500521417e-01 6.189101520247493049e-01 9.432165921006077092e-01 6.660037371969028674e-01 9.230578807984486378e-01 5.083130910568126604e-01
0.000000000000000000e+00 -9.999999999999999775e+37 9.947819833886706320e-03 5.401444348987478605e-01 7.717156037019704540e-01 8.059923589142192757e-01 9.147473049260768097e-01 5.965589766998261601e-01 8.254471884558672867e-01 1.602997680068258823e-01
0.000000000000000000e+00 -9.999999999999999775e+37 4.173836018177634610e-02 4.485840299888477212e-02 2.480798922082768643e-01 3.606403342886952412e-01 3.286589576464424844e-01 1.407010184615644643e-01 7.888566737819833197e-01 6.487027998410871410e-01
0.000000000000000000e+00 -9.999999999999999775e+37 6.012575640102227892e-01 9.571579028806093126e-01 8.844656091938619680e-01 5.236690558734767853e-01 9.219530069386916438e-01 9.252638376452742008e-01 1.939427356333160990e-01 8.639448489975122270e-01
0.000000000000000000e+00 -9.999999999999999775e+37 8.850037903231827707e-01 6.573003851546577181e-03 1.597683986129498912e-01 3.334662112630861763e-01 4.673803732362481478e-01 1.525148344098756770e-01 9.730963611682761361e-01 9.025471603094834538e-01
0.000000000000000000e+00 -9.999999999999999775e+37 7.819265039975463738e-01 2.167353769596809254e-01 2.603053712292330291e-01 8.976613146705184620e-01 2.274746310876576416e-01 2.815053252649003523e-01 7.424606041775386744e-01 2.511039879340726255e-01
0.000000000000000000e+00 -9.999999999999999775e+37 1.897228613253147955e-01 9.165705259221031964e-01 7.053857274326523763e-01 1.728081599919351063e-02 8.276983856925064220e-01 7.454951383358864314e-01 7.708229314872171445e-01 6.743560294108789099e-01
0.000000000000000000e+00 -9.999999999999999775e+37 8.883244352961913171e-01 2.237425741556264835e-01 6.342453368716167716e-01 8.100357263902669969e-01 6.715510421318255929e-01 8.269421521694593213e-01 1.574402438306697904e-01 4.782915683778232729e-01
0.000000000000000000e+00 -9.999999999999999775e+37 4.629716308241277334e-01 9.260942677353481978e-01 1.435970297923699901e-01 1.406926018745893181e-01 5.279184956370062132e-01 5.413536675278908250e-01 8.345149584062770964e-01 5.702655907804933255e-01
0.000000000000000000e+00 -9.999999999999999775e+37 3.505542180516019179e-02 3.749104660350912610e-01 4.279462663643641696e-01 3.200754308972032502e-01 9.907196322570439584e-01 2.965520062971044313e-01 3.748320945878418353e-01 6.398968350093864332e-01
0.000000000000000000e+00 -9.999999999999999775e+37 6.913311788323120988e-01 1.325718750889700592e-01 1.215067145014224748e-01 1.958986352475612369e-01 5.139707394644571492e-01 9.758265393113946251e-01 8.973249117837903688e-01 1.103580503786685263e-01
0.000000000000000000e+00 -9.999999999999999775e+37 6.243185859170983232e-01 1.097365796347330447e-01 3.072803749449979360e-01 7.976588929753926083e-01 3.904756723386532125e-01 5.120017940156115221e-01 5.615423652642340668e-01 3.984675768568348708e-01
0.000000000000000000e+00 -9.999999999999999775e+37 1.152642386964286558e-02 2.979458968980037703e-01 8.069096164099055501e-01 5.886253439768451834e-02 6.477968308108730255e-01 5.288832200545059425e-01 8.829728887357435330e-02 3.214400383437243658e-02
0.000000000000000000e+00 -9.999999999999999775e+37 5.011217139645851582e-02 7.772130799516058230e-01 4.141792221223273840e-01 2.536717410201215772e-01 5.939867450328326637e-01 7.250956678689776114e-01 8.974636138304055155e-01 4.650628785136112775e-01
0.000000000000000000e+00 -9.999999999999999775e+37 6.030216325822351786e-01 2.175432387154190295e-01 7.780311530307038037e-02 6.770472910113678466e-03 4.727130143278081009e-01 2.142566550730743424e-01 4.044436076666813040e-01 7.495063868388043282e-01
0.000000000000000000e+00 -9.999999999999999775e+37 5.626596737029970763e-01 4.204815654317107798e-01 6.620519926206378525e-01 8.022610265148246711e-01 6.107627939750166490e-01 2.860234019149746620e-01 7.712497502075936762e-01 6.991810144213828071e-02
0.000000000000000000e+00 -9.999999999999999775e+37 5.969324721943120027e-01 6.032817221570629940e-01 8.855032102425997032e-02 3.998738166885251744e-02 8.075595917082771802e-01 7.862575412220395021e-01 3.433065636045494751e-01 6.228997952675042749e-01
0.000000000000000000e+00 -9.999999999999999775e+37 2.195976130917376423e-02 3.779604359207233699e-02 8.984800490292421671e-02 8.345404184444684681e-01 2.868525128308180294e-01 1.568750581157861701e-01 3.559550651618492711e-02 2.331872350417815154e-01
0.000000000000000000e+00 -9.999999999999999775e+37 5.214372435315899335e-01 9.450619250916395542e-01 8.332274409931420545e-01 6.344253882120389765e-01 8.931797428557963769e-01 7.225806961685656837e-01 4.838379314301005651e-01 8.394844569944475143e-01
