weight logl m200 c200 mdstar mdbul mdgas rdstar rdbul rdgas
0.000000000000000000e+00 -9.999999999999999775e+37 4.977742604496802947e+00 1.252593496371673965e+01 3.198686746706212247e+01 1.418533403987409125e+00 9.978711593295318494e+01 7.213883008148209264e+00 2.945694250802296521e-01 1.672668235192268327e+01
0.000000000000000000e+00 -9.999999999999999775e+37 1.709253225109266028e+00 6.874427787815065471e+00 2.931030100986246012e+01 2.782134229820733395e+01 8.851861433761065712e+00 5.696838543462224180e+00 1.981624952469482892e+00 2.807790784570112663e+00
0.000000000000000000e+00 -9.999999999999999775e+37 3.491061373486632924e+00 1.739459174716048295e+01 2.723118410383448307e+01 3.069727237864692171e+01 9.313822706498673654e+01 3.901971871235591749e+00 1.548361675215873978e+00 1.885721304557806377e+01
0.000000000000000000e+00 -9.999999999999999775e+37 2.116567527624599432e+00 1.200656459775532348e+01 6.898610269844874665e+01 3.923183175595620753e+01 8.058899455152074154e+01 5.288556534551450028e+00 6.607731388656084004e-01 1.025048418315052778e+01
0.000000000000000000e+00 -9.999999999999999775e+37 3.412760495281306206e+00 6.145915084543275952e+00 5.065836297049094838e+01 2.683052370909349449e+01 6.924395628402288594e+01 6.562798910998672852e+00 4.895408238824528468e-01 1.180921594505625372e+01
0.000000000000000000e+00 -9.999999999999999775e+37 1.586535608511907558e+00 2.021391387365367009e+01 8.026856664246406581e+01 4.388832754121715141e+01 4.717444238507296106e+00 4.502823943286441200e+00 1.829468293338209151e+00 3.350869876895036903e+00
0.000000000000000000e+00 -9.999999999999999775e+37 2.491729959044974851e+00 9.798456680153938336e+00 2.388948587641140620e+01 3.348859276270239604e+01 8.252403971120739357e+01 7.214875209669075140e+00 1.408597955158308546e+00 2.355949062988229770e+01
0.000000000000000000e+00 -9.999999999999999775e+37 3.226416466932842564e+00 6.912138602127134490e+00 1.243168429830365973e+01 8.505220251731341108e+00 8.122083078763523645e+01 2.189192967170901394e+00 1.472980871864345787e+00 8.128031715263901447e+00
0.000000000000000000e+00 -9.999999999999999775e+37 4.426000570873101836e+00 1.551126429271151963e+01 2.057645891981244191e+01 2.606009948384031460e+01 8.089841186594077271e+01 3.042005401362509964e+00 1.201760702584109275e+00 2.390731354621549620e+00
0.000000000000000000e+00 -9.999999999999999775e+37 4.274090761800183103e+00 6.325714096785551632e+00 1.591735426886695670e+01 3.607746006555166218e+01 9.289996217469678186e+01 5.651658524120696470e+00 1.747339254926358221e+00 8.186028580522524578e+00
0.000000000000000000e+00 -9.999999999999999775e+37 1.854956544141836972e+00 9.567372827690569181e+00 2.870146344737474919e+01 6.839011372559073543e+00 4.180479968128326362e+01 3.903263942000675613e+00 1.346153426481444537e+00 1.368957699197131284e+01
0.000000000000000000e+00 -9.999999999999999775e+37 4.281530303916649238e+00 1.297884843769093877e+01 5.277665034176990844e+01 3.534725332836507761e+01 6.195210993999545224e+01 5.486459203198654322e+00 1.858214318967146506e+00 8.448022320321314282e+00
0.000000000000000000e+00 -9.999999999999999775e+37 3.229360701965076075e+00 5.127545291318437393e+00 1.468837243125481251e+01 4.572192304308910593e+01 5.391747528179146087e+01 4.998900396835056270e+00 1.172855929424933663e+00 1.603751720078947329e+01
0.000000000000000000e+00 -9.999999999999999775e+37 6.015775924362311011e-01 6.739301315559220740e+00 3.352897872612682306e+01 4.728549745562603590e+01 1.190496338935558285e+01 4.233815571995407367e+00 1.035583197488267881e+00 1.004746077754035305e+01
0.000000000000000000e+00 -9.999999999999999775e+37 1.129926826817504004e+00 1.969997892980599374e+01 1.105186244961334729e+01 3.068041296779904314e+01 7.741727846006318714e+01 7.854500248089739678e+00 1.034404595638789948e+00 1.163405897895941976e+01
0.000000000000000000e+00 -9.999999999999999775e+37 2.401678424231569409e+00 1.481781562786637529e+01 1.287178838244576085e+01 1.821129661823554358e+01 1.210789541094475119e+01 5.143694285277554457e+00 5.110657470452797391e-01 2.472031454412406859e+01
0.000000000000000000e+00 -9.999999999999999775e+37 3.760848893910184287e+00 5.953265483512005574e+00 3.457539414855132520e+01 2.617115572136421164e+01 4.288974529503122568e+01 3.722195131468763130e+00 1.465207946208104017e+00 1.991387470977765517e+01
0.000000000000000000e+00 -9.999999999999999775e+37 1.250726277333621850e+00 9.570903947791700617e+00 2.400400107362775515e+01 4.271879655826543853e+01 6.953011219451829561e+01 5.671460194266129129e+00 5.346366869475924766e-01 1.663196328186339557e+01
0.000000000000000000e+00 -9.999999999999999775e+37 3.606513810872613579e+00 1.266278610710181596e+01 8.902097701024193555e+01 1.462631112815055268e+01 8.984254934759002253e+01 3.610766055332829794e+00 1.577647747005381129e+00 4.224106428234534860e+00
0.000000000000000000e+00 -9.999999999999999775e+37 2.462676963594967738e-01 1.884246479476251324e+01 9.576383584907020463e+01 4.472962814198101000e+01 8.895969240499210784e+00 6.124935955104724883e+00 3.472798197360444927e-01 4.642342551064356115e+00
0.000000000000000000e+00 -9.999999999999999775e+37 1.132215987357841014e+00 1.160360077302003035e+01 4.288882101845214123e+01 4.407982556298157562e+01 9.018421251896910462e+01 3.712871284328458366e+00 1.509788057811257023e+00 5.316351914504355847e+00
0.000000000000000000e+00 -9.999999999999999775e+37 4.249215184093504405e+00 1.314414833489735379e+01 2.313534609174506329e+01 2.310070334380472801e+01 5.769491407891926116e+01 5.867978823687591827e+00 1.213876810386664840e+00 1.249288040625057405e+01
0.000000000000000000e+00 -9.999999999999999775e+37 3.986696857024322860e+00 1.843862951450085319e+01 7.383680100357292986e+01 4.128999706196987063e+01 7.642662445164927476e+01 7.513580250848574948e+00 3.241710388476488625e-01 1.675251977147017612e+01
