m200 c200 mdstar mdbul mdgas rdstar rdbul rdgas
1.055152877475647788e+00 6.156407566829798839e+00 5.364782660284495819e+01 8.028819473697335951e+00 2.594209964984678152e+01 2.608305062910020400e+00 2.019711151117503378e-01 1.866115734697543260e+01
1.138004771669643533e+00 5.056379354567521744e+00 5.630353120044406268e+01 7.787098298425171095e+00 4.202464364165129496e+01 2.588806231629150911e+00 2.032778738676664365e-01 2.324531003150387320e+01
9.022433658042272597e-01 5.272474420454157595e+00 5.367807119665713600e+01 8.000017034845178898e+00 5.206060928351313777e+01 2.567935243073983020e+00 2.022164360558650342e-01 1.484775199379063793e+01
8.921087460128802604e-01 6.661196834454702120e+00 5.349993517747719807e+01 8.166525829419505556e+00 4.133608961148369332e+01 2.636620178459329722e+00 2.009997424439808333e-01 2.265066930239508380e+01
9.859936127726557364e-01 5.603403180913949733e+00 5.824550021043930315e+01 7.840053890805291914e+00 4.440405841563396905e+01 2.706180783022820613e+00 2.006092104041077850e-01 2.202085527528864262e+01
1.163790358064096475e+00 5.476449204790668546e+00 5.795605176593969787e+01 7.887787715740958383e+00 1.362849723475543584e+01 2.707723140527473760e+00 2.040077744139927596e-01 1.467808350568492237e+01
1.039563359750614424e+00 5.146721601806508950e+00 5.813097143182444171e+01 7.706060772711274431e+00 4.255477324066103506e+01 2.702022225868598859e+00 2.011213116313979032e-01 2.179098747248355394e+01
1.308836084998873162e+00 5.373581895085974836e+00 5.530804707035775891e+01 8.002745918738842335e+00 1.142284305752411200e+01 2.667167987345251845e+00 2.015782909405765821e-01 1.542536764392790438e+01
1.234691589330786821e+00 5.346201652314542585e+00 5.629333228509734255e+01 7.798385230526140965e+00 2.742641876036398330e+01 2.647133765343184564e+00 2.004982680447960630e-01 2.390475317692960999e+01
1.422983762591678580e+00 5.374068054906167013e+00 5.411020044500258308e+01 7.846663997913496225e+00 4.870481655286006628e+00 2.581366026728274754e+00 2.045901077188265749e-01 1.974280444140767798e+01
6.578763323538231456e-01 7.253899380801639651e+00 5.483863370465333276e+01 7.922825651320274609e+00 5.355409622706167738e+01 2.665183004825900870e+00 2.008069399655620091e-01 2.079748554611376576e+01
1.075918463166686934e+00 5.089503912820077858e+00 6.003808485464647049e+01 8.216423127177524321e+00 3.978632716590882268e+01 2.755944823418935652e+00 2.029708448175259750e-01 2.239085692924593118e+01
1.018085193804263211e+00 5.397768324273837237e+00 5.648002306520788807e+01 7.619567225262099619e+00 5.378804682453068153e+01 2.611091344434934847e+00 2.005377686579370433e-01 2.347404282924098240e+01
1.026223018582842039e+00 6.637109894869301030e+00 5.084840895524330051e+01 8.029018743956214621e+00 2.909786548103468462e+01 2.572648291008771793e+00 2.031875421586365194e-01 2.475251361090839097e+01
1.179118477258661590e+00 5.037380887744749458e+00 5.397320313673846215e+01 7.934989137181770680e+00 5.257886935131541861e+01 2.498954537985641711e+00 2.011675832330266367e-01 2.472285665758181139e+01
1.223345907898875762e+00 5.569618598858404823e+00 5.297831990393150647e+01 7.870448259503544541e+00 5.434458985079491988e+00 2.494519948497213591e+00 2.010195612415291433e-01 1.724347040610345161e+01
1.047722997050425153e+00 5.337112281490695942e+00 5.730622803804327958e+01 8.348239849996904383e+00 4.728330831845270410e+01 2.692645208175298954e+00 2.058270072253444993e-01 2.188079805703689829e+01
1.102964121131982722e+00 5.584500964923925004e+00 5.377733896548230774e+01 7.962479073527479301e+00 2.876541949025289924e+01 2.562396368239572730e+00 2.022825471905460581e-01 1.919989996074259508e+01
