weight logl m200 c200 mdstar mdbul mdgas rdstar rdbul rdgas
0.000000000000000000e+00 -9.999999999999999775e+37 1.465689731479318691e+00 1.985007013364114670e+01 5.348840808416496628e+01 2.197108749962927732e+01 6.033458991345613498e+01 3.981584522859609621e+00 2.022190404396663754e-01 2.076295546865188513e+01
0.000000000000000000e+00 -9.999999999999999775e+37 2.490594365259207965e+00 1.815408780645673659e+01 6.073311488361044042e+01 1.889136837754424647e+01 7.342342053606022034e+01 6.637708417984350184e+00 1.976080296717695362e+00 2.413731539789940150e+00
0.000000000000000000e+00 -9.999999999999999775e+37 4.353594867927598200e-01 6.329721606710094761e+00 3.018477264243202995e+01 3.509255624357369641e+01 9.588348738038067154e+01 5.632883622255515199e+00 4.170379358453771834e-01 1.226495133410251626e+01
0.000000000000000000e+00 -9.999999999999999775e+37 1.217318389710127929e-01 6.686244994727770674e+00 1.324232531991310324e+01 4.720112722594039667e+01 1.597920768138125602e+01 2.417413922525647685e+00 1.688516867911211250e+00 1.710240371480004029e+01
0.000000000000000000e+00 -9.999999999999999775e+37 1.553982165915502645e+00 7.533937862127087826e+00 2.470175048583511312e+01 3.137143898166722522e+01 8.894825669474724350e+01 3.722619639233327504e+00 1.615027588839175410e+00 4.009171586120517716e+00
0.000000000000000000e+00 -9.999999999999999775e+37 3.225712928432286741e+00 9.471553314841326454e+00 5.906122503088333531e+01 4.787671777105680349e+01 8.239298935370992183e+01 5.149041698729401872e+00 6.343977252199066719e-01 1.779913608762748822e+01
0.000000000000000000e+00 -9.999999999999999775e+37 1.028089706584666141e+00 1.413326013354115496e+01 5.133239324009734617e+01 2.481621223726714121e+01 7.406200303661050555e+01 4.706519838895752095e+00 3.727829759746573712e-01 8.539963456235479811e+00
0.000000000000000000e+00 -9.999999999999999775e+37 3.639149671032410716e+00 1.537504254546023574e+01 3.957922229615182630e+01 6.992207272967656984e+00 9.854236059333997844e+01 5.972412140958766713e+00 4.445842965297779337e-01 2.243889999229795862e+01
0.000000000000000000e+00 -9.999999999999999775e+37 4.409052798924542493e+00 6.505595357989273353e+00 4.363783625338179206e+01 1.910167596677774071e+01 4.294160347252589105e+01 5.990411785965099156e+00 1.735627924241377906e+00 3.396383389819153997e+00
0.000000000000000000e+00 -9.999999999999999775e+37 4.018749888910305934e+00 1.998943614019471937e+01 8.462221812670770760e+01 2.956969148831879934e+01 9.137668232052951112e+01 2.441287593126511446e+00 1.925692676577697826e+00 7.398512263070485595e+00
0.000000000000000000e+00 -9.999999999999999775e+37 2.461215914803135174e+00 1.578740236914499739e+01 4.012954071603452633e+01 2.625445051297267085e+01 8.305467956796657347e+01 4.922295248081979047e+00 4.489609247605598208e-01 1.341530740729872662e+01
0.000000000000000000e+00 -9.999999999999999775e+37 3.470345535818301297e+00 1.425204990366696833e+01 1.644827690613869464e+01 1.451541282107442932e+00 5.238296970984594481e+01 6.151620298648181162e+00 4.041574834904984037e-01 1.156915143157426940e+01
0.000000000000000000e+00 -9.999999999999999775e+37 1.780757443547015262e-01 1.330186142264865978e+01 6.359465216484408501e+01 2.501486435233208994e+01 6.189930636190837276e+00 5.570441084408559895e+00 5.890398132089840200e-01 2.732459306580159897e+00
0.000000000000000000e+00 -9.999999999999999775e+37 4.272368879660303875e+00 1.697361517725828861e+01 6.925960770307159464e+01 4.933873627168862441e+01 8.169989349126103662e+01 6.566734044140736692e+00 1.598717154421146702e+00 2.451543104698874487e+01
0.000000000000000000e+00 -9.999999999999999775e+37 3.173208148640524584e+00 1.614212777515199448e+01 1.242045978286040153e+01 1.448847901741356026e+01 6.603529115202363187e+01 3.375537009038970915e+00 5.796843733623655570e-01 8.937888181621131523e+00
0.000000000000000000e+00 -9.999999999999999775e+37 6.490396672353836438e-01 8.536019960122199990e+00 3.448742755726817677e+01 1.097624545189361456e+01 9.133098012958480183e+01 5.253303232322339866e+00 1.798719483770827798e+00 2.027960756180901924e+01
0.000000000000000000e+00 -9.999999999999999775e+37 1.649553322245675302e+00 1.453386923591756386e+01 1.149566007482635932e+01 3.075132727770465380e+01 8.025966087174438712e+01 7.601433131485537231e+00 5.673523027954221476e-01 1.830145756596487416e+01
0.000000000000000000e+00 -9.999999999999999775e+37 4.664754107316896992e+00 1.801033991375209098e+01 1.108547867843627266e+01 3.102243245675408101e+00 3.621118012443837131e+01 6.911653253034681477e+00 1.488166109592163444e+00 8.249150055460621189e+00
0.000000000000000000e+00 -9.999999999999999775e+37 2.719358140248614664e+00 2.039661086945773150e+01 3.697523599271460171e+01 2.754453014169915903e+01 5.674429452925095063e+01 6.417414382649139881e+00 1.811046695863537614e+00 1.763317518080679136e+01
0.000000000000000000e+00 -9.999999999999999775e+37 2.904374164742112852e-01 1.969114025597733075e+01 4.220592752074615817e+01 5.755312411826817076e+00 7.287643289585928130e+01 6.716235064398276222e+00 1.837365405926657536e+00 1.319130588068685128e+01
0.000000000000000000e+00 -9.999999999999999775e+37 4.573209121770606345e+00 1.661581768312562701e+01 6.283501182393207074e+01 2.665527842390410740e+01 7.783847060141421537e+01 5.440400624319851275e+00 1.600159348477101950e+00 2.423439008094394609e+01
0.000000000000000000e+00 -9.999999999999999775e+37 4.816592779321598350e+00 1.064043714987660394e+01 5.306262079680065114e+01 2.054848200583154494e+01 7.960484492786014243e+01 4.066258790157282199e+00 6.504335024230866180e-01 3.572405833154043364e+00
0.000000000000000000e+00 -9.999999999999999775e+37 4.628417016737346401e+00 6.974056742506345330e+00 1.257162723021770034e+01 3.610512809598139228e+01 7.433859481392062207e+01 7.119593957383120397e+00 1.116774883332981583e+00 2.078468484266022998e+01
0.000000000000000000e+00 -9.999999999999999775e+37 6.868350590418071944e-01 1.215206409372282437e+01 4.779458800812375330e+01 2.472976036953717127e+01 8.735050593225028592e+01 2.782902855551404819e+00 5.915309992224078162e-01 1.978787910369319647e+01
0.000000000000000000e+00 -9.999999999999999775e+37 2.695187104903197461e+00 1.549094040332976974e+01 2.831782648707870109e+01 3.763433448953179550e+01 5.393638101464998158e+01 7.263051927744991865e+00 3.901083860414310545e-01 1.054795516202602990e+01
0.000000000000000000e+00 -9.999999999999999775e+37 4.060225299801959231e+00 8.905007081224148635e+00 5.151372042853679289e+01 1.479451373324990904e+01 6.060472027419002927e+01 5.437418922843050950e+00 9.548933012798330733e-01 1.035802255666623495e+01
0.000000000000000000e+00 -9.999999999999999775e+37 2.786332472483855849e+00 1.011393781596184915e+01 2.130578819398877499e+01 3.986413082903619198e+01 3.171769132350981568e+00 3.760446379758398461e+00 8.378287745248882423e-01 2.294165166843615111e+01
0.000000000000000000e+00 -9.999999999999999775e+37 5.602238124925907892e-01 1.275192544134396755e+01 4.664946797280277480e+01 4.958386550261295866e+01 8.299738732139667263e+01 2.516520316253293643e+00 1.993185998581820995e+00 5.929359531232137215e+00
0.000000000000000000e+00 -9.999999999999999775e+37 1.090898725710334194e+00 1.827770987750704279e+01 4.135852071256017837e+01 3.354067622844224417e+01 5.341819993692181612e+01 2.017983730238663398e+00 5.295883475788358830e-01 1.676735820539278876e+01
0.000000000000000000e+00 -9.999999999999999775e+37 4.020232116633399855e+00 1.922555849114461779e+01 1.515202164169519428e+01 4.263166484589247318e+01 4.707591884594878451e+01 3.106461463100978371e+00 5.934706866685693916e-01 2.162880744043745196e+01
0.000000000000000000e+00 -9.999999999999999775e+37 1.183373505934835146e+00 1.293856750151024748e+01 3.055719528720840472e+01 3.962232149417226879e+01 3.943996053350378617e+01 3.458492516302991149e+00 1.490347794936827341e+00 1.932892482889571895e+01
0.000000000000000000e+00 -9.999999999999999775e+37 4.659765057681290124e+00 6.054389373785284079e+00 8.154147621617494224e+01 3.909038156074284132e+01 2.847126546937628433e+01 5.065802833963435781e+00 1.911169464826437903e+00 2.224932366004787720e+00
0.000000000000000000e+00 -9.999999999999999775e+37 4.230503261669233517e+00 1.206513745192320997e+01 3.483587270135056713e+01 4.236579332276590293e+01 8.412128659879043369e+01 2.450751202558011599e+00 1.405068006051537921e+00 7.263676949714260367e+00
0.000000000000000000e+00 -9.999999999999999775e+37 4.687866133169070082e+00 1.504472450196482924e+01 8.079832342639744525e+01 2.476865311941949344e+01 8.621204376833512129e+01 7.790390005593851974e+00 1.054848352928701161e+00 1.234236010213351875e+01
0.000000000000000000e+00 -9.999999999999999775e+37 4.337206494002200152e+00 1.121478052263378977e+01 7.424715394768696797e+01 2.991007662020535562e+01 6.257010804594464304e+01 3.439364664191495002e+00 1.312962526817700759e+00 3.024832085383040159e+00
0.000000000000000000e+00 -9.999999999999999775e+37 2.125513483817260685e+00 6.434321414052893928e+00 2.804443049809784583e+01 6.619411845547519491e+00 4.568924339085260300e+01 6.177109800769960302e+00 3.882528013734934391e-01 2.008190588123723863e+00
0.000000000000000000e+00 -9.999999999999999775e+37 3.725433015137185500e+00 6.787110680055013390e+00 9.200223132948588045e+01 7.702974255774694967e+00 1.804155003818964786e+01 7.898184170934020365e+00 1.481907124786361551e+00 5.465667128363178584e+00
0.000000000000000000e+00 -9.999999999999999775e+37 4.497119798191294038e+00 1.807091665469967623e+01 1.536920288407610968e+01 4.205449285966443540e+01 9.749523120192171177e+01 5.610544676998312497e+00 8.352386938088298685e-01 3.388399131475414272e+00
0.000000000000000000e+00 -9.999999999999999775e+37 3.350990526964690464e+00 1.813899758453158029e+01 1.528213168158362834e+01 4.859427969009750825e+01 3.214714848624923604e+01 6.678238175671822319e+00 2.171091359217024730e-01 7.127774299259945323e+00
0.000000000000000000e+00 -9.999999999999999775e+37 3.169410812603929095e+00 2.026549980481112812e+01 1.875723394619044626e+01 2.281319080748225758e+00 5.956519986385634269e+01 5.525802616452136107e+00 3.265216944299724755e-01 1.988208954099373216e+01
0.000000000000000000e+00 -9.999999999999999775e+37 1.553351562480759895e+00 5.792363981977061371e+00 9.279256046556722026e+01 9.859363995929637525e+00 5.120320994404744397e+01 6.631327306079436212e+00 1.520002094695958483e+00 4.697501121252527057e+00
0.000000000000000000e+00 -9.999999999999999775e+37 3.102703798183599204e+00 6.444876394840111544e+00 6.273258297001194705e+01 4.947861476427885918e+01 9.464847909694726980e+01 5.204899705307783897e+00 3.794655398667757806e-01 2.192076893759421097e+01
